skillId;skillUri;skillIcon;skillInfos;skillStats;onlyPve;elite
1096;https://wiki.guildwars.com/wiki/Glyph_of_Essence;https://wiki.guildwars.com/images/3/30/Glyph_of_Essence.jpg;Profession=6|Type=31;Energy=5|Activation=1|Recharge=20;false;false
1097;https://wiki.guildwars.com/wiki/Teinai%27s_Prison;https://wiki.guildwars.com/images/a/ad/Teinai%27s_Prison.jpg;Profession=6|Attribute=11|Type=2;Energy=10|Activation=1|Recharge=15;false;false
1098;https://wiki.guildwars.com/wiki/Mirror_of_Ice;https://wiki.guildwars.com/images/3/33/Mirror_of_Ice.jpg;Profession=6|Attribute=11|Type=2;Energy=10|Activation=0.75|Recharge=15;false;true
1099;https://wiki.guildwars.com/wiki/Teinai%27s_Crystals;https://wiki.guildwars.com/images/2/24/Teinai%27s_Crystals.jpg;Profession=6|Attribute=9|Type=0;Energy=5|Activation=1|Recharge=8;false;false
1113;https://wiki.guildwars.com/wiki/Kirin%27s_Wrath;https://wiki.guildwars.com/images/7/70/Kirin%27s_Wrath.jpg;Profession=3|Attribute=14|Special=duplicate skill|Type=0;Energy=5|Activation=2|Recharge=30;false;false
1114;https://wiki.guildwars.com/wiki/Spirit_Bond;https://wiki.guildwars.com/images/0/0f/Spirit_Bond.jpg;Profession=3|Attribute=15|Type=5;Energy=10|Activation=0.25|Recharge=2;false;false
1115;https://wiki.guildwars.com/wiki/Air_of_Enchantment;https://wiki.guildwars.com/images/b/bb/Air_of_Enchantment.jpg;Profession=3|Attribute=15|Type=5;Energy=5|Activation=0.25|Recharge=8;false;true
1117;https://wiki.guildwars.com/wiki/Heaven%27s_Delight;https://wiki.guildwars.com/images/6/60/Heaven%27s_Delight.jpg;Profession=3|Attribute=16|Special=duplicate skill|Type=0;Energy=5|Activation=1|Recharge=12;false;false
1118;https://wiki.guildwars.com/wiki/Healing_Burst;https://wiki.guildwars.com/images/6/6d/Healing_Burst.jpg;Profession=3|Attribute=13|Type=0;Energy=5|Activation=0.75|Recharge=4;false;true
1119;https://wiki.guildwars.com/wiki/Karei%27s_Healing_Circle;https://wiki.guildwars.com/images/f/f3/Karei%27s_Healing_Circle.jpg;Profession=3|Attribute=13|Special=duplicate skill|Type=0;Energy=10|Activation=1|Recharge=5;false;false
1120;https://wiki.guildwars.com/wiki/Jamei%27s_Gaze;https://wiki.guildwars.com/images/0/0d/Jamei%27s_Gaze.jpg;Profession=3|Attribute=13|Special=duplicate skill|Type=0;Energy=10|Activation=0.75|Recharge=3;false;false
1121;https://wiki.guildwars.com/wiki/Gift_of_Health;https://wiki.guildwars.com/images/a/a7/Gift_of_Health.jpg;Profession=3|Attribute=13|Type=0;Energy=5|Activation=0.75|Recharge=5;false;false
1123;https://wiki.guildwars.com/wiki/Life_Sheath;https://wiki.guildwars.com/images/d/de/Life_Sheath.jpg;Profession=3|Attribute=15|Type=5;Energy=5|Activation=0.25|Recharge=2;false;true
1126;https://wiki.guildwars.com/wiki/Empathic_Removal;https://wiki.guildwars.com/images/2/20/Empathic_Removal.jpg;Profession=3|Type=0;Energy=5|Activation=1|Recharge=7;false;true
1128;https://wiki.guildwars.com/wiki/Resurrection_Chant;https://wiki.guildwars.com/images/8/86/Resurrection_Chant.jpg;Profession=3|Attribute=13|Special=Resurrection skill|Type=0;Energy=10|Activation=6|Recharge=15;false;false
1129;https://wiki.guildwars.com/wiki/Word_of_Censure;https://wiki.guildwars.com/images/6/6b/Word_of_Censure.jpg;Profession=3|Attribute=14|Type=0;Energy=10|Activation=1|Recharge=2;false;true
1130;https://wiki.guildwars.com/wiki/Spear_of_Light;https://wiki.guildwars.com/images/0/05/Spear_of_Light.jpg;Profession=3|Attribute=14|Type=0;Energy=5|Activation=1|Recharge=15;false;false
1131;https://wiki.guildwars.com/wiki/Stonesoul_Strike;https://wiki.guildwars.com/images/2/25/Stonesoul_Strike.jpg;Profession=3|Attribute=14|Special=duplicate skill|Type=15;Energy=5|Activation=0.75|Recharge=8;false;false
1133;https://wiki.guildwars.com/wiki/Drunken_Blow;https://wiki.guildwars.com/images/0/0b/Drunken_Blow.jpg;Profession=1|Attribute=21|Special=Duplicate skill|Type=22;Energy=5|Recharge=7;false;false
1134;https://wiki.guildwars.com/wiki/Leviathan%27s_Sweep;https://wiki.guildwars.com/images/9/9c/Leviathan%27s_Sweep.jpg;Profession=1|Attribute=17|Special=duplicate skill|Type=22;Energy=5|Recharge=8;false;false
1135;https://wiki.guildwars.com/wiki/Jaizhenju_Strike;https://wiki.guildwars.com/images/8/8e/Jaizhenju_Strike.jpg;Profession=1|Attribute=20|Special=duplicate skill|Type=26;Energy=5|Recharge=8;false;false
1136;https://wiki.guildwars.com/wiki/Penetrating_Chop;https://wiki.guildwars.com/images/c/cf/Penetrating_Chop.jpg;Profession=1|Attribute=18|Special=Duplicate skill|Type=19;Adrenaline=5;false;false
1137;https://wiki.guildwars.com/wiki/Yeti_Smash;https://wiki.guildwars.com/images/c/cd/Yeti_Smash.jpg;Profession=1|Attribute=19|Type=8;Adrenaline=6;false;false
1140;https://wiki.guildwars.com/wiki/Storm_of_Swords;https://wiki.guildwars.com/images/f/f9/Storm_of_Swords.jpg;Profession=1|Special=Celestial skill|Type=28;Activation=1|Recharge=morale boost;true;false
1141;https://wiki.guildwars.com/wiki/%22You_Will_Die!%22;https://wiki.guildwars.com/images/6/6d/%22You_Will_Die%21%22.jpg;Profession=1|Attribute=17|Type=6;Energy=5|Recharge=15;false;false
1142;https://wiki.guildwars.com/wiki/Auspicious_Parry;https://wiki.guildwars.com/images/0/09/Auspicious_Parry.jpg;Profession=1|Attribute=21|Type=7;Adrenaline=1|Recharge=2;false;true
1144;https://wiki.guildwars.com/wiki/Silverwing_Slash;https://wiki.guildwars.com/images/9/9c/Silverwing_Slash.jpg;Profession=1|Attribute=20|Special=duplicate skill|Type=26;Adrenaline=8;false;false
1146;https://wiki.guildwars.com/wiki/Shove;https://wiki.guildwars.com/images/b/bb/Shove.jpg;Profession=1|Attribute=21|Type=28;Energy=5|Activation=0.75|Recharge=15;false;true
1191;https://wiki.guildwars.com/wiki/Sundering_Attack;https://wiki.guildwars.com/images/2/2b/Sundering_Attack.jpg;Profession=2|Attribute=25|Special=Duplicate skill|Type=4;Energy=10|Activation=0.75|Recharge=4;false;false
1192;https://wiki.guildwars.com/wiki/Zojun%27s_Shot;https://wiki.guildwars.com/images/e/ea/Zojun%27s_Shot.jpg;Profession=2|Attribute=23|Special=duplicate skill|Type=4;Energy=5|Recharge=3;false;false
1194;https://wiki.guildwars.com/wiki/Predatory_Bond;https://wiki.guildwars.com/images/8/83/Predatory_Bond.jpg;Profession=2|Attribute=22|Type=6;Energy=10|Recharge=30;false;false
1195;https://wiki.guildwars.com/wiki/Heal_as_One;https://wiki.guildwars.com/images/9/97/Heal_as_One.jpg;Profession=2|Attribute=22|Type=28;Energy=5|Activation=1|Recharge=5;false;true
1196;https://wiki.guildwars.com/wiki/Zojun%27s_Haste;https://wiki.guildwars.com/images/3/32/Zojun%27s_Haste.jpg;Profession=2|Attribute=23|Special=duplicate skill|Type=7;Energy=5|Recharge=30;false;false
1197;https://wiki.guildwars.com/wiki/Needling_Shot;https://wiki.guildwars.com/images/3/3e/Needling_Shot.jpg;Profession=2|Attribute=25|Type=4;Energy=5|Activation=0.75|Recharge=4;false;false
1198;https://wiki.guildwars.com/wiki/Broad_Head_Arrow;https://wiki.guildwars.com/images/5/51/Broad_Head_Arrow.jpg;Profession=2|Attribute=25|Type=4;Energy=15|Recharge=15;false;true
1199;https://wiki.guildwars.com/wiki/Glass_Arrows;https://wiki.guildwars.com/images/3/3a/Glass_Arrows.jpg;Profession=2|Attribute=23|Type=12;Energy=5|Activation=2|Recharge=12;false;true
1200;https://wiki.guildwars.com/wiki/Archer%27s_Signet;https://wiki.guildwars.com/images/b/b2/Archer%27s_Signet.jpg;Profession=2|Attribute=23|Type=1;Activation=1|Recharge=12;false;true
1201;https://wiki.guildwars.com/wiki/Savage_Pounce;https://wiki.guildwars.com/images/3/3e/Savage_Pounce.jpg;Profession=2|Attribute=22|Special=duplicate skill|Type=29;Energy=5|Recharge=10;false;false
1202;https://wiki.guildwars.com/wiki/Enraged_Lunge;https://wiki.guildwars.com/images/4/43/Enraged_Lunge.jpg;Profession=2|Attribute=22|Type=29;Energy=5|Recharge=5;false;true
1203;https://wiki.guildwars.com/wiki/Bestial_Mauling;https://wiki.guildwars.com/images/a/ac/Bestial_Mauling.jpg;Profession=2|Attribute=22|Type=29;Energy=5|Recharge=20;false;false
1205;https://wiki.guildwars.com/wiki/Poisonous_Bite;https://wiki.guildwars.com/images/e/ed/Poisonous_Bite.jpg;Profession=2|Attribute=22|Type=29;Energy=5|Recharge=7;false;false
1206;https://wiki.guildwars.com/wiki/Pounce;https://wiki.guildwars.com/images/f/f4/Pounce.jpg;Profession=2|Attribute=22|Type=29;Energy=5|Recharge=20;false;false
1209;https://wiki.guildwars.com/wiki/Bestial_Fury;https://wiki.guildwars.com/images/b/bc/Bestial_Fury.jpg;Profession=2|Attribute=22|Special=duplicate skill|Type=7;Energy=10|Recharge=10;false;false
1211;https://wiki.guildwars.com/wiki/Viper%27s_Nest;https://wiki.guildwars.com/images/7/78/Viper%27s_Nest.jpg;Profession=2|Attribute=22|Type=11;Energy=10|Activation=2|Recharge=20;false;false
1212;https://wiki.guildwars.com/wiki/Equinox;https://wiki.guildwars.com/images/d/db/Equinox.jpg;Profession=2|Attribute=24|Type=14;Energy=10|Activation=3|Recharge=15;false;true
1213;https://wiki.guildwars.com/wiki/Tranquility;https://wiki.guildwars.com/images/e/ea/Tranquility.jpg;Profession=2|Attribute=24|Type=14;Energy=15|Activation=5|Recharge=60;false;false
1215;https://wiki.guildwars.com/wiki/Clamor_of_Souls;https://wiki.guildwars.com/images/4/4d/Clamor_of_Souls.jpg;Profession=8|Attribute=34|Type=0;Energy=10|Activation=1|Recharge=8;false;true
1217;https://wiki.guildwars.com/wiki/Ritual_Lord;https://wiki.guildwars.com/images/1/15/Ritual_Lord.jpg;Profession=8|Attribute=36|Type=28;Sacrifice=2%|Recharge=45;false;true
1218;https://wiki.guildwars.com/wiki/Cruel_Was_Daoshen;https://wiki.guildwars.com/images/a/a7/Cruel_Was_Daoshen.jpg;Profession=8|Attribute=34|Type=16;Energy=15|Activation=2|Recharge=30;false;false
1219;https://wiki.guildwars.com/wiki/Protective_Was_Kaolai;https://wiki.guildwars.com/images/e/ed/Protective_Was_Kaolai.jpg;Profession=8|Attribute=33|Type=16;Energy=10|Activation=1|Recharge=25;false;false
1220;https://wiki.guildwars.com/wiki/Attuned_Was_Songkai;https://wiki.guildwars.com/images/2/24/Attuned_Was_Songkai.jpg;Profession=8|Attribute=36|Type=16;Energy=10|Activation=2|Recharge=60;false;true
1221;https://wiki.guildwars.com/wiki/Resilient_Was_Xiko;https://wiki.guildwars.com/images/e/e5/Resilient_Was_Xiko.jpg;Profession=8|Attribute=33|Type=16;Energy=5|Activation=1|Recharge=10;false;false
1222;https://wiki.guildwars.com/wiki/Lively_Was_Naomei;https://wiki.guildwars.com/images/d/d3/Lively_Was_Naomei.jpg;Profession=8|Attribute=33|Type=16;Energy=15|Activation=6|Recharge=20;false;false
1223;https://wiki.guildwars.com/wiki/Anguished_Was_Lingwah;https://wiki.guildwars.com/images/a/a2/Anguished_Was_Lingwah.jpg;Profession=8|Attribute=36|Type=16;Energy=5|Activation=2|Recharge=30;false;false
1224;https://wiki.guildwars.com/wiki/Draw_Spirit;https://wiki.guildwars.com/images/1/1d/Draw_Spirit.jpg;Profession=8|Type=0;Energy=5|Activation=0.25|Recharge=5;false;false
1225;https://wiki.guildwars.com/wiki/Channeled_Strike;https://wiki.guildwars.com/images/6/6c/Channeled_Strike.jpg;Profession=8|Attribute=34|Type=0;Energy=10|Activation=2|Recharge=4;false;false
1226;https://wiki.guildwars.com/wiki/Spirit_Boon_Strike;https://wiki.guildwars.com/images/8/86/Spirit_Boon_Strike.jpg;Profession=8|Attribute=34|Type=0;Energy=5|Activation=1|Recharge=3;false;false
1227;https://wiki.guildwars.com/wiki/Essence_Strike;https://wiki.guildwars.com/images/5/56/Essence_Strike.jpg;Profession=8|Attribute=34|Type=0;Energy=5|Activation=1|Recharge=8;false;false
1228;https://wiki.guildwars.com/wiki/Spirit_Siphon;https://wiki.guildwars.com/images/4/43/Spirit_Siphon.jpg;Profession=8|Attribute=34|Type=0;Energy=5|Activation=0.25|Recharge=3;false;false
1229;https://wiki.guildwars.com/wiki/Explosive_Growth;https://wiki.guildwars.com/images/7/77/Explosive_Growth.jpg;Profession=8|Attribute=36|Type=5;Energy=5|Activation=2|Recharge=45;false;false
1230;https://wiki.guildwars.com/wiki/Boon_of_Creation;https://wiki.guildwars.com/images/1/1a/Boon_of_Creation.jpg;Profession=8|Attribute=36|Type=5;Energy=10|Activation=2|Recharge=45;false;false
1231;https://wiki.guildwars.com/wiki/Spirit_Channeling;https://wiki.guildwars.com/images/0/0b/Spirit_Channeling.jpg;Profession=8|Attribute=36|Type=5;Energy=5|Activation=1|Recharge=30;false;true
1232;https://wiki.guildwars.com/wiki/Armor_of_Unfeeling;https://wiki.guildwars.com/images/f/f2/Armor_of_Unfeeling.jpg;Profession=8|Attribute=32|Type=28;Energy=5|Activation=1|Recharge=20;false;false
1233;https://wiki.guildwars.com/wiki/Soothing_Memories;https://wiki.guildwars.com/images/f/f3/Soothing_Memories.jpg;Profession=8|Attribute=33|Type=0;Energy=5|Activation=0.75|Recharge=4;false;false
1234;https://wiki.guildwars.com/wiki/Mend_Body_and_Soul;https://wiki.guildwars.com/images/8/84/Mend_Body_and_Soul.jpg;Profession=8|Attribute=33|Type=0;Energy=5|Activation=0.75|Recharge=3;false;false
1235;https://wiki.guildwars.com/wiki/Dulled_Weapon;https://wiki.guildwars.com/images/9/97/Dulled_Weapon.jpg;Profession=8|Attribute=32|Type=2;Energy=15|Activation=1|Recharge=20;false;false
1236;https://wiki.guildwars.com/wiki/Binding_Chains;https://wiki.guildwars.com/images/1/19/Binding_Chains.jpg;Profession=8|Attribute=32|Type=2;Energy=10|Activation=1|Recharge=15;false;false
1237;https://wiki.guildwars.com/wiki/Painful_Bond;https://wiki.guildwars.com/images/3/3f/Painful_Bond.jpg;Profession=8|Attribute=34|Type=2;Energy=15|Activation=1|Recharge=12;false;false
1238;https://wiki.guildwars.com/wiki/Signet_of_Creation;https://wiki.guildwars.com/images/1/1c/Signet_of_Creation.jpg;Profession=8|Attribute=36|Type=1;Activation=1|Recharge=20;false;false
1239;https://wiki.guildwars.com/wiki/Signet_of_Spirits;https://wiki.guildwars.com/images/f/f7/Signet_of_Spirits.jpg;Profession=8|Attribute=34|Type=1;Activation=1|Recharge=30;false;true
1240;https://wiki.guildwars.com/wiki/Soul_Twisting;https://wiki.guildwars.com/images/2/24/Soul_Twisting.jpg;Profession=8|Attribute=36|Type=28;Energy=5|Recharge=15;false;true
1244;https://wiki.guildwars.com/wiki/Ghostly_Haste;https://wiki.guildwars.com/images/9/95/Ghostly_Haste.jpg;Profession=8|Attribute=36|Type=5;Energy=10|Activation=1|Recharge=20;false;false
1245;https://wiki.guildwars.com/wiki/Gaze_from_Beyond;https://wiki.guildwars.com/images/9/9c/Gaze_from_Beyond.jpg;Profession=8|Attribute=34|Type=0;Energy=5|Activation=1|Recharge=10;false;false
1246;https://wiki.guildwars.com/wiki/Ancestors%27_Rage;https://wiki.guildwars.com/images/d/d1/Ancestors%27_Rage.jpg;Profession=8|Attribute=34|Type=28;Energy=5|Activation=0.25|Recharge=10;false;false
1247;https://wiki.guildwars.com/wiki/Pain;https://wiki.guildwars.com/images/1/1a/Pain.jpg;Profession=8|Attribute=32|Type=9;Energy=5|Activation=0.75|Recharge=30;false;false
1249;https://wiki.guildwars.com/wiki/Displacement;https://wiki.guildwars.com/images/a/a4/Displacement.jpg;Profession=8|Attribute=32|Type=9;Energy=15|Activation=0.75|Recharge=45;false;false
1250;https://wiki.guildwars.com/wiki/Preservation;https://wiki.guildwars.com/images/b/b9/Preservation.jpg;Profession=8|Attribute=33|Type=9;Energy=5|Activation=0.75|Recharge=20;false;true
1251;https://wiki.guildwars.com/wiki/Life;https://wiki.guildwars.com/images/5/5e/Life.jpg;Profession=8|Attribute=33|Type=9;Energy=10|Activation=0.75|Recharge=20;false;false
1252;https://wiki.guildwars.com/wiki/Earthbind;https://wiki.guildwars.com/images/6/6f/Earthbind.jpg;Profession=8|Attribute=32|Type=9;Energy=15|Activation=1|Recharge=30;false;false
1253;https://wiki.guildwars.com/wiki/Bloodsong;https://wiki.guildwars.com/images/b/bc/Bloodsong.jpg;Profession=8|Attribute=34|Type=9;Energy=5|Activation=0.75|Recharge=30;false;false
1255;https://wiki.guildwars.com/wiki/Wanderlust;https://wiki.guildwars.com/images/c/cb/Wanderlust.jpg;Profession=8|Attribute=32|Type=9;Energy=10|Activation=1|Recharge=45;false;true
1257;https://wiki.guildwars.com/wiki/Spirit_Light_Weapon;https://wiki.guildwars.com/images/a/a3/Spirit_Light_Weapon.jpg;Profession=8|Attribute=33|Type=18;Energy=5|Activation=1|Recharge=5;false;true
1258;https://wiki.guildwars.com/wiki/Brutal_Weapon;https://wiki.guildwars.com/images/8/87/Brutal_Weapon.jpg;Profession=8|Attribute=32|Type=18;Energy=10|Activation=1|Recharge=15;false;false
1259;https://wiki.guildwars.com/wiki/Guided_Weapon;https://wiki.guildwars.com/images/c/c4/Guided_Weapon.jpg;Profession=8|Attribute=32|Type=18;Energy=15|Activation=2|Recharge=5;false;false
1260;https://wiki.guildwars.com/wiki/Meekness;https://wiki.guildwars.com/images/0/05/Meekness.jpg;Profession=4|Attribute=7|Type=2;Sacrifice=17%|Energy=15|Activation=2|Recharge=15;false;false
1261;https://wiki.guildwars.com/wiki/Frigid_Armor;https://wiki.guildwars.com/images/7/7b/Frigid_Armor.jpg;Profession=6|Attribute=11|Type=5;Energy=5|Activation=1|Recharge=20;false;false
1262;https://wiki.guildwars.com/wiki/Healing_Ring;https://wiki.guildwars.com/images/9/95/Healing_Ring.jpg;Profession=3|Attribute=13|Type=0;Energy=5|Activation=1|Recharge=10;false;false
1263;https://wiki.guildwars.com/wiki/Renew_Life;https://wiki.guildwars.com/images/5/50/Renew_Life.jpg;Profession=3|Attribute=13|Type=0;Energy=15|Activation=4|Recharge=5;false;false
1264;https://wiki.guildwars.com/wiki/Doom;https://wiki.guildwars.com/images/8/85/Doom.jpg;Profession=8|Attribute=36|Type=0;Energy=10|Activation=1|Recharge=8;false;false
1265;https://wiki.guildwars.com/wiki/Wielder%27s_Boon;https://wiki.guildwars.com/images/c/ca/Wielder%27s_Boon.jpg;Profession=8|Attribute=33|Type=0;Energy=5|Activation=0.25|Recharge=4;false;false
1266;https://wiki.guildwars.com/wiki/Soothing;https://wiki.guildwars.com/images/c/cf/Soothing.jpg;Profession=8|Attribute=32|Type=9;Energy=15|Activation=1|Recharge=45;false;false
1267;https://wiki.guildwars.com/wiki/Vital_Weapon;https://wiki.guildwars.com/images/6/6c/Vital_Weapon.jpg;Profession=8|Attribute=32|Type=18;Energy=5|Activation=1|Recharge=2;false;false
1268;https://wiki.guildwars.com/wiki/Weapon_of_Quickening;https://wiki.guildwars.com/images/7/78/Weapon_of_Quickening.jpg;Profession=8|Attribute=32|Type=18;Energy=10|Activation=2|Recharge=5;false;true
1269;https://wiki.guildwars.com/wiki/Signet_of_Rage;https://wiki.guildwars.com/images/0/0f/Signet_of_Rage.jpg;Profession=3|Attribute=14|Type=1;Activation=1|Recharge=20;false;false
1333;https://wiki.guildwars.com/wiki/Extend_Conditions;https://wiki.guildwars.com/images/5/59/Extend_Conditions.jpg;Profession=5|Attribute=3|Type=0;Energy=5|Activation=0.25|Recharge=5;false;true
1334;https://wiki.guildwars.com/wiki/Hypochondria;https://wiki.guildwars.com/images/d/d1/Hypochondria.jpg;Profession=5|Type=0;Energy=5|Activation=1|Recharge=7;false;false
1335;https://wiki.guildwars.com/wiki/Wastrel%27s_Demise;https://wiki.guildwars.com/images/4/4b/Wastrel%27s_Demise.jpg;Profession=5|Attribute=2|Type=2;Energy=5|Activation=0.25|Recharge=3;false;false
1336;https://wiki.guildwars.com/wiki/Spiritual_Pain;https://wiki.guildwars.com/images/2/21/Spiritual_Pain.jpg;Profession=5|Attribute=2|Type=0;Energy=5|Activation=1|Recharge=7;false;false
1337;https://wiki.guildwars.com/wiki/Drain_Delusions;https://wiki.guildwars.com/images/2/2b/Drain_Delusions.jpg;Profession=5|Attribute=3|Type=0;Energy=5|Activation=0.25|Recharge=12;false;false
1338;https://wiki.guildwars.com/wiki/Persistence_of_Memory;https://wiki.guildwars.com/images/2/26/Persistence_of_Memory.jpg;Profession=5|Attribute=0|Type=5;Energy=10|Activation=1|Recharge=20;false;false
1339;https://wiki.guildwars.com/wiki/Symbols_of_Inspiration;https://wiki.guildwars.com/images/a/a4/Symbols_of_Inspiration.jpg;Profession=5|Attribute=0|Type=28;Energy=5|Activation=1|Recharge=15;false;true
1340;https://wiki.guildwars.com/wiki/Symbolic_Celerity;https://wiki.guildwars.com/images/f/f0/Symbolic_Celerity.jpg;Profession=5|Attribute=0|Type=5;Energy=15|Activation=1|Recharge=30;false;false
1341;https://wiki.guildwars.com/wiki/Frustration;https://wiki.guildwars.com/images/3/3f/Frustration.jpg;Profession=5|Attribute=1|Type=2;Energy=10|Activation=1|Recharge=7;false;false
1342;https://wiki.guildwars.com/wiki/Tease;https://wiki.guildwars.com/images/5/5d/Tease.jpg;Profession=5|Attribute=3|Type=0;Energy=5|Activation=0.25|Recharge=15;false;true
1343;https://wiki.guildwars.com/wiki/Ether_Phantom;https://wiki.guildwars.com/images/2/2e/Ether_Phantom.jpg;Profession=5|Attribute=3|Type=2;Energy=5|Activation=1|Recharge=10;false;false
1344;https://wiki.guildwars.com/wiki/Web_of_Disruption;https://wiki.guildwars.com/images/d/d1/Web_of_Disruption.jpg;Profession=5|Type=2;Energy=5|Activation=0.25|Recharge=15;false;false
1345;https://wiki.guildwars.com/wiki/Enchanter%27s_Conundrum;https://wiki.guildwars.com/images/d/d1/Enchanter%27s_Conundrum.jpg;Profession=5|Attribute=2|Type=2;Energy=10|Activation=2|Recharge=10;false;true
1346;https://wiki.guildwars.com/wiki/Signet_of_Illusions;https://wiki.guildwars.com/images/1/1f/Signet_of_Illusions.jpg;Profession=5|Attribute=1|Type=1;Activation=2|Recharge=5;false;true
1347;https://wiki.guildwars.com/wiki/Discharge_Enchantment;https://wiki.guildwars.com/images/a/ad/Discharge_Enchantment.jpg;Profession=5|Attribute=3|Type=0;Energy=10|Activation=1|Recharge=15;false;false
1348;https://wiki.guildwars.com/wiki/Hex_Eater_Vortex;https://wiki.guildwars.com/images/7/7e/Hex_Eater_Vortex.jpg;Profession=5|Attribute=2|Type=0;Energy=10|Activation=1|Recharge=15;false;true
1349;https://wiki.guildwars.com/wiki/Mirror_of_Disenchantment;https://wiki.guildwars.com/images/f/f2/Mirror_of_Disenchantment.jpg;Profession=5|Type=0;Energy=5|Activation=1|Recharge=15;false;false
1350;https://wiki.guildwars.com/wiki/Simple_Thievery;https://wiki.guildwars.com/images/1/11/Simple_Thievery.jpg;Profession=5|Attribute=2|Type=0;Energy=10|Activation=0.25|Recharge=10;false;true
1351;https://wiki.guildwars.com/wiki/Animate_Shambling_Horror;https://wiki.guildwars.com/images/a/ac/Animate_Shambling_Horror.jpg;Profession=4|Attribute=5|Type=0;Energy=15|Activation=3|Recharge=25;false;false
1352;https://wiki.guildwars.com/wiki/Order_of_Undeath;https://wiki.guildwars.com/images/6/6e/Order_of_Undeath.jpg;Profession=4|Attribute=5|Type=0;Energy=10|Activation=1|Recharge=5;false;true
1353;https://wiki.guildwars.com/wiki/Putrid_Flesh;https://wiki.guildwars.com/images/9/9f/Putrid_Flesh.jpg;Profession=4|Attribute=5|Type=0;Energy=10|Activation=0.25;false;false
1354;https://wiki.guildwars.com/wiki/Feast_for_the_Dead;https://wiki.guildwars.com/images/f/fa/Feast_for_the_Dead.jpg;Profession=4|Attribute=5|Type=0;Energy=5|Activation=0.25|Recharge=10;false;false
1355;https://wiki.guildwars.com/wiki/Jagged_Bones;https://wiki.guildwars.com/images/8/85/Jagged_Bones.jpg;Profession=4|Attribute=5|Type=5;Energy=5|Activation=1|Recharge=15;false;true
1356;https://wiki.guildwars.com/wiki/Contagion;https://wiki.guildwars.com/images/1/14/Contagion.jpg;Profession=4|Attribute=5|Type=5;Energy=5|Activation=1|Recharge=20;false;true
1358;https://wiki.guildwars.com/wiki/Ulcerous_Lungs;https://wiki.guildwars.com/images/6/63/Ulcerous_Lungs.jpg;Profession=4|Attribute=7|Type=2;Energy=15|Activation=2|Recharge=10;false;false
1359;https://wiki.guildwars.com/wiki/Pain_of_Disenchantment;https://wiki.guildwars.com/images/1/11/Pain_of_Disenchantment.jpg;Profession=4|Attribute=7|Type=0;Energy=10|Activation=1|Recharge=15;false;true
1360;https://wiki.guildwars.com/wiki/Mark_of_Fury;https://wiki.guildwars.com/images/e/e0/Mark_of_Fury.jpg;Profession=4|Attribute=4|Type=2;Energy=5|Activation=0.75|Recharge=10;false;false
1362;https://wiki.guildwars.com/wiki/Corrupt_Enchantment;https://wiki.guildwars.com/images/b/bd/Corrupt_Enchantment.jpg;Profession=4|Attribute=7|Type=2;Energy=5|Activation=0.75|Recharge=10;false;true
1363;https://wiki.guildwars.com/wiki/Signet_of_Sorrow;https://wiki.guildwars.com/images/3/32/Signet_of_Sorrow.jpg;Profession=4|Attribute=6|Type=1;Activation=1|Recharge=30;false;false
1364;https://wiki.guildwars.com/wiki/Signet_of_Suffering;https://wiki.guildwars.com/images/e/e8/Signet_of_Suffering.jpg;Profession=4|Attribute=4|Type=1;Recharge=4;false;true
1365;https://wiki.guildwars.com/wiki/Signet_of_Lost_Souls;https://wiki.guildwars.com/images/f/ff/Signet_of_Lost_Souls.jpg;Profession=4|Attribute=6|Type=1;Activation=0.25|Recharge=8;false;false
1366;https://wiki.guildwars.com/wiki/Well_of_Darkness;https://wiki.guildwars.com/images/5/58/Well_of_Darkness.jpg;Profession=4|Attribute=7|Type=27;Energy=10|Activation=1|Recharge=20;false;false
1367;https://wiki.guildwars.com/wiki/Blinding_Surge;https://wiki.guildwars.com/images/a/a4/Blinding_Surge.jpg;Profession=6|Attribute=8|Type=0;Energy=10|Activation=0.75|Recharge=6;false;true
1368;https://wiki.guildwars.com/wiki/Chilling_Winds;https://wiki.guildwars.com/images/1/17/Chilling_Winds.jpg;Profession=6|Attribute=8|Type=2;Energy=5|Activation=1|Recharge=8;false;false
1369;https://wiki.guildwars.com/wiki/Lightning_Bolt;https://wiki.guildwars.com/images/f/fb/Lightning_Bolt.jpg;Profession=6|Attribute=8|Type=0;Energy=5|Activation=1|Recharge=8;false;false
1370;https://wiki.guildwars.com/wiki/Storm_Djinn%27s_Haste;https://wiki.guildwars.com/images/5/5d/Storm_Djinn%27s_Haste.jpg;Profession=6|Attribute=8|Type=5;Energy=5|Activation=0.25|Recharge=10;false;false
1371;https://wiki.guildwars.com/wiki/Stone_Striker;https://wiki.guildwars.com/images/1/14/Stone_Striker.jpg;Profession=6|Attribute=9|Type=5;Energy=5|Activation=0.25|Recharge=20;false;false
1372;https://wiki.guildwars.com/wiki/Sandstorm;https://wiki.guildwars.com/images/7/75/Sandstorm.jpg;Profession=6|Attribute=9|Type=0;Energy=15|Activation=2|Recharge=25;false;true
1373;https://wiki.guildwars.com/wiki/Stone_Sheath;https://wiki.guildwars.com/images/9/9e/Stone_Sheath.jpg;Profession=6|Attribute=9|Type=5;Energy=10|Activation=1|Recharge=15;false;true
