skillId;skillName;skillDescription
1249;Déplacement;Binding Ritual. Create a level 1...11...14 spirit. All non-spirit allies within its range have a 75% chance to block incoming attacks. Every time an attack is blocked in this way, this spirit takes 60 damage. This spirit dies after 30...54...60 seconds.
1250;Préservation;Elite Binding Ritual. Create a level 1...11...14 spirit. Every 4 seconds, this spirit heals one non-spirit ally in the area for 10...94...115 Health. This spirit dies after 90 seconds.
1251;Vie;Binding Ritual. Create a level 1...11...14 spirit. When this spirit dies, all non-spirit allies within its range are healed for 1...6...7 Health for each second this spirit was alive. This spirit dies after 20 seconds.
1252;Lien terrestre;Binding Ritual. Create a level 1...11...14 spirit. All non-spirit foes knocked down within its range are knocked down for at least 3 seconds. Whenever this happens, this spirit loses 50...30...25 Health. This spirit dies after 15...39...45 seconds.
1253;Mélodie du sang;Binding Ritual. Create a level 1...10...12 spirit who dies after 30...126...150 seconds. Attacks by that spirit steal up to 5...21...25 Health.
1255;Voyage;Elite Binding Ritual. Create a level 1...10...12 spirit. Whenever this spirit's attack hits a stationary foe, that foe is knocked down and the spirit loses 70...54...50 Health. This spirit dies after 30...54...60 seconds.
1257;Arme d'Esprit illuminé;Elite Weapon Spell. For 10 seconds, target ally gains 1...12...15 Health per second and an additional 1...12...15 Health per second if that ally is within earshot of a spirit.
1258;Arme brute;Weapon Spell. Give target ally a Brutal Weapon for 10...34...40 seconds. The bearer's weapon strikes for +5...13...15 damage as long as the bearer is under no enchantments.
1259;Arme guidée;Weapon Spell. For 4...9...10 seconds, target ally's attacks cannot be blocked.
1260;Soumission;Hex Spell. For 5...25...30 seconds, target foe and all foes in the area attack 50% slower.
1261;Armure glaciale;Enchantment Spell. For 10...22...25 seconds, you have +10...34...40 armor against physical damage and cannot be set on fire.
1262;Anneau de guérison;Spell. Heal adjacent creatures for 30...150...180 Health. The caster is not healed.
1263;Renouvellement de vie;Spell. Resurrect target touched dead target [sic] party member with 50% Health and 5...17...20% Energy. That party member and all allies within earshot are healed for 55...115...130 Health.
1264;Destinée;Spell. Strike target foe for 10...34...40 lightning (maximum 135) damage for every recharging binding ritual you have.
1265;Compagnon d'arme;Spell. Heal target ally for 15...51...60 points. If that ally is under the effects of a weapon spell, Wielder's Boon heals for an additional 15...63...75 Health.
1266;Apaisement;Binding Ritual. Create a level 1...10...12 spirit. All foes within its range take twice as long to build adrenaline. This spirit dies after 15...39...45 seconds.
1267;Arme vitale;Weapon Spell. For 5...25...30 seconds, target ally has a Vital Weapon and has +40...148...175 maximum Health.
1268;Arme de rapidité;Elite Weapon Spell. For 5...21...25 seconds, target ally has a Weapon of Quickening, and spells and binding rituals recharge 33% faster.
1269;Sceau de Rage;Signet. Target foe takes 5...41...50 holy damage and +5...9...10 holy damage for each adrenaline skill that foe has.
1333;Conditions prolongées;Elite Spell. Spread all conditions from target foe to foes near your target. The durations of those conditions are increased by 5...81...100% (maximum 30 seconds).
1334;Hypochondrie;Spell. Transfer all conditions from all foes in the area to target foe.
1335;Fin du gaspilleur;Hex Spell. For 5 seconds, target foe is hexed with Wastrel's Demise. Each second while hexed, target foe and all foes adjacent to that foe take 1...8...10 damage and an additional 1...8...10 damage for each second this spell is in effect. This hex ends prematurely if target foe uses a skill.
1336;Douleur spirituelle;Spell. Target foe takes 15...63...75 damage. All hostile summoned creatures in the area of that foe take 25...105...125 damage.
1337;Drain d'illusions;Spell. Remove one Mesmer hex from target foe. If a hex was removed in this way, that foe loses 1...4...5 Energy and you gain 4 Energy for each point lost.
1338;Persistance du souvenir;Enchantment Spell. For 5...17...20 seconds, whenever a spell you cast is interrupted, that spell is instantly recharged.
1339;Symboles d'inspiration;Elite Skill. For 1...25...31 seconds, this skill becomes the Elite of target foe. Elite spells you cast use your Fast Casting attribute instead of their normal attributes.
1340;Célérité symbolique;Enchantment Spell. For 36...55...60 seconds, all of your signets use your Fast Casting attribute instead of their normal attributes.
1341;Frustration;Hex Spell. For 5...17...20 seconds, target foe casts spells 50% slower and takes 5...41...50 damage whenever interrupted. If a skill is interrupted, Frustration deals double damage.
1342;Taquinerie;Elite Spell. If target foe is using a skill, that foe and other foes in the area are interrupted and you steal 0...4...5 Energy from all foes in the area.
1343;Fantôme éthéré;Hex Spell. For 10 seconds, target foe has -1 Energy degeneration. If this hex is removed prematurely, that foe loses 1...4...5 Energy.
1344;Toile d'interruption;Hex Spell. Interrupt target foe. For 10 seconds, target foe is hexed with Web of Disruption.  When this hex ends, that foe is interrupted again.
1345;Enigme de l'enchanteur;Elite Hex Spell. For 10 seconds, target foe casts enchantments 100...180...200% slower. If target foe is not under the effects of an enchantment when this hex is applied, that foe and all adjacent foes take 10...82...100 damage.
1346;Sceau des illusions;Elite Signet. Your next 1...3...3 spell[s] use your Illusion attribute instead of its normal attribute.
1347;Congédiement d'enchantement;Spell. Remove one enchantment from target foe. If that foe is hexed, this skill recharges 20...44...50% faster.
1348;Vortex du Mangeur de Maléfices;Elite Spell. Remove a hex from target ally. If a hex is removed in this way, foes near that ally take 30...78...90 damage and lose one enchantment.
1349;Miroir de désenchantement;Spell. Remove one enchantment from target foe. All of that foe's party members also lose that same enchantment.
1350;Simple vol;Elite Spell. Interrupt target foe's action. If that action was a skill, that skill is disabled for 5...17...20 seconds, and Simple Thievery is replaced by that skill.
1351;Animate Shambling Horror;Spell. Exploit nearest corpse to create a level 1...14...17 shambling horror. When the shambling horror dies, it is replaced by a level 0...12...15 jagged horror that causes Bleeding with each of its attacks.
1352;Ordre des morts-vivants;Elite Spell. For 5 seconds, your minions deal +3...13...16 damage, but you lose 2% of your maximum Health whenever one of your minions hits with an attack.
1353;Chair putride;Spell. Destroy one of your target animated undead minions. All foes near that creature are Diseased for 5...13...15 seconds.
1354;Festin des morts;Spell. Destroy target animated undead ally. All of your other animated undead allies are healed for 10...82...100 Health.
1355;Os broyés;Elite Enchantment Spell. For 30 seconds, whenever target undead servant dies, it is replaced by a level 0...12...15 jagged horror that causes Bleeding with each of its attacks.
1356;Contagion;Elite Enchantment Spell. For 60 seconds, whenever you suffer from a new condition, all foes in the area suffer from that same condition and you sacrifice 10...6...5% maximum Health.
1358;Poumons ulcérés;Hex Spell. For 10...22...25 seconds, target foe and all nearby foes suffer from -4 Health degeneration when Bleeding, and whenever they use a shout or chant, they Bleed for 3...13...15 seconds.
1359;Douleur de désenchantement;Elite Spell. Target foe loses 1...3...3 enchantment[s]. If an enchantment was lost in this way, that foe and all adjacent foes lose 10...82...100 Health.
1360;Marque de Furie;Hex Spell. For 5 seconds, allies hitting target foe gain 0...2...2 strike[s] of adrenaline. When this hex ends, that foe suffers from Cracked Armor for 1...12...15 second[s].
1362;Enchantement corrompu;Elite Hex Spell. Remove one enchantment from target foe. If an enchantment is removed in this way, that foe suffers from -1...7...8 Health degeneration for 10 seconds.
1363;Sceau du chagrin;Signet. Target foe takes 15...63...75 damage. If target foe is near a corpse or has a dead pet, this skill recharges instantly.
1364;Sceau de souffrance;Elite Signet. You suffer from Bleeding for 6 seconds. The next Necromancer skill that targets a foe causes Bleeding for 2...13...16 seconds.
1365;Sceau des âmes perdues;Signet. If target foe is below 50% Health, you gain 10...82...100 Health and 1...8...10 Energy.
1366;Puits d'obscurité;Well Spell. Exploit nearest corpse to create a Well of Darkness for 5...41...50 seconds. Hexed foes within the Well of Darkness miss 50% of the time.
1367;Afflux aveuglant;Elite Spell. Target foe is struck for 5...41...50 lightning damage. That foe and all adjacent foes are Blinded for 3...7...8 seconds. This spell has 25% armor penetration. If this spell strikes an attacking foe, all adjacent foes are also struck and this spell deals 50% more damage.
1368;Vents glaciaux;Hex Spell. Target foe and all adjacent foes are struck for 30...54...60 cold damage. For 10 seconds, the next Water Magic hex targeting a hexed foe lasts 25...85...100% longer.
1369;Eclair;Spell. Send out a Lightning Bolt that strikes for 5...41...50 lightning damage if it hits. If Lightning Bolt strikes a moving foe, that foe is struck for 5...41...50 additional lightning damage. This spell has 25% armor penetration.
1370;Hâte du jinn de tempête;Enchantment Spell. For 10...22...25 seconds, you move 25% faster. Each second that you are moving, you lose 1 Energy.
1371;Briseur de pierre;Enchantment Spell.  For 5...25...30 seconds, whenever you take or deal elemental or physical damage, that damage is converted to earth damage.
1372;Tempête de sable;Elite Spell. Create a Sandstorm at target foe's location. For 10 seconds, nearby foes are struck for 10...26...30 earth damage each second and attacking foes are struck for an additional 10...26...30 earth damage each second.
1373;Bouclier de pierre;Elite Enchantment Spell. For 5...17...20 seconds, you and target ally have +1...24...30 armor and are immune to critical hits. When you cast this spell, all foes near you and your target take 15...59...70 earth damage and are Weakened for 5...17...20 seconds.
1374;Faucon d'ébène;Spell. Send a projectile that strikes target foe for 10...70...85 earth damage and causes Weakness for 5...13...15 seconds if it hits.
1375;Aura de Chair de pierre;Enchantment Spell. For 5...13...15 seconds, damage you receive is reduced by 1...25...31, and you are immune to critical attacks.
1376;Glyphe de rétablissement;Glyph. For 15 seconds, your next  2 spells heal you for 30...90...105 Health, and you are healed for 150...350...400% of the Energy cost of each spell.
1377;Prisme éthéré;Elite Skill. For 3 seconds, all damage you take is reduced by 75%. When Ether Prism ends, you gain 5...17...20 Energy.
1378;Maître de la Magie;Elite Enchantment Spell. For 1...49...61 second[s], all of your elemental attributes are set to 8...13...14 and your elemental spells return 30% of their Energy cost.
1379;Regard embrasé;Spell. Target foe takes 5...41...50 fire damage. If that foe is on Fire, [sic]  you gain 5 Energy plus 1 Energy for every 2 ranks of Energy Storage.
1380;Chaleur de savane;Elite Spell. You create Savannah Heat at target foe's location. For 5 seconds, all nearby foes take 5...17...20 fire damage for each second this spell has been in effect.
1381;Hâte du jinn de flamme;Enchantment Spell. All adjacent foes are struck for 15...99...120 fire damage. For 8...13...14 seconds, you move 25% faster. Flame Djinn's Haste recharges 50% faster if a foe was struck by this spell.
1382;Rafale givrante;Hex Spell. If target foe is under the effect of a Water Magic hex, that foe is struck for 20...68...80 cold damage. Otherwise, that foe moves 66% slower for 1...4...5 second[s].
1390;Intervention du juge;Enchantment Spell. For 10 seconds, the next time target ally receives damage that would be fatal, the damage is negated and one nearby foe takes 30...150...180 holy damage.
1391;Esprit de soutien;Enchantment Spell. For 5...19...23 seconds, whenever target ally takes damage while knocked down, that ally is healed for 5...29...35 Health.
1392;Guérison attentive;Enchantment Spell. For 10 seconds, target ally gains +1...3...4 Health regeneration. If this skill ends prematurely, that ally gains 30...102...120 Health.
1393;Compagnon du guérisseur;Elite Enchantment Spell. For 10...46...55 seconds. [sic] Healing Prayers spells cast 50% faster and heal for 50% more Health.
1394;Engagement du guérisseur;Elite Enchantment Spell. While you maintain this enchantment, your Healing Prayers spells heal for 25% less Health, but cost -1...3...3 Energy.
1395;Balancier de Balthazar;Elite Enchantment Spell. For 5...9...10 seconds, the next time target ally would be knocked down by a foe, that foe is knocked down instead.
1396;Paroles de réconfort;Spell. Target ally is healed for 15...51...60 Health and an additional 15...39...45 Health if that ally is suffering from a condition.
1397;Lumière de la délivrance;Elite Spell. All party members are healed for 5...57...70 Health.
1398;Enchantement fléau;Hex Spell. For 30 seconds, each time target foe is the target of an enchantment, the caster of that enchantment takes 15...63...75 damage.
1399;Bouclier d'absorption;Enchantment Spell. For 3...6...7 seconds, damage received by target ally is reduced by 5 each time that ally is hit while under the effects of this enchantment.
1400;Revers de dégâts;Enchantment Spell. For 8 seconds, the next time target ally would take damage, the foe dealing the damage takes that damage instead (maximum 5...61...75).
1401;Toucher réparateur;Spell. Touched ally loses two conditions and is healed for 15...51...60 Health for each condition removed in this way.
1402;Entaille critique;Axe Attack. If this attack hits, you inflict +5...17...20 damage. If this attack results in a critical hit, target foe is interrupted.
1403;Entaille agonisante;Axe Attack. When this attack hits, you deal +5...17...20 damage. If target foe is suffering from a Deep Wound, you interrupt that foe's action.
1404;Peste;Stance. For 1...12...15 second[s], you attack 33% faster but move 33% slower.
1405;Frappe de charge;Elite Stance. For 1...8...10 second[s], you run 33% faster. Your next successful melee hit does +10...34...40 damage and this stance ends. This stance ends if you use a skill.
1406;Coup de tête;Elite Skill. Target touched foe takes 40...88...100 damage. You are Dazed for 5...17...20 seconds.
1407;Confort du lion;Skill. All of your signets are disabled for 12 seconds. You are healed for 50...98...110 Health, and gain 0...2...3 strike[s] of adrenaline.
1408;Rage du Ntouka;Elite Skill. Gain 1...6...7 strike[s] of adrenaline. For 10 seconds, whenever you use an adrenal skill, that skill recharges for 5 seconds.
1409;Frappe du Mokele;Hammer Attack. If this attack hits, you strike for +5...17...20 damage and gain 2 strikes of adrenaline.
1410;Attaque dominatrice;Hammer Attack. If this attack hits, you deal +1...16...20 damage. If target foe is knocked down, that foe is Dazed for 1...7...8 second[s].
1411;Sceau de constitution;Signet.  You have +50...250...300 maximum Health. This signet ends if you successfully hit with an attack.
1412;"Vous êtes seul !";Elite Shout. If target foe isn't near an ally, that foe suffers from Cripple and Weakness for 8 seconds.
1413;Explosion d'agressivité;Stance.  For 2...8...10 seconds, you attack 33% faster. When this stance ends, you lose all adrenaline.
1414;Charge enragée;Stance. For 5...13...15 seconds, you move 25% faster. Enraging Charge ends when you successfully strike a target, at which point you gain 0...2...3 strike[s] of adrenaline if you hit with a melee attack.
1415;Taillade incapacitante;Elite Sword Attack. If this attack hits, target foe is Crippled for 5...13...15 seconds and begins Bleeding for 10...22...25 seconds.
1416;Entaille barbare;Sword Attack. If this attack hits, you deal +5...25...30 damage. If you are currently not in a stance, you also inflict Bleeding for 5...13...15 seconds.
1465;Coup préparé;Elite Bow Attack. If this attack hits, you strike for +10...22...25 damage. If you are under the effects of a preparation, you gain 1...7...9 Energy.
1466;Flèche brûlante;Elite Bow Attack. If this attack hits, you strike for +10...26...30 damage and cause Burning for 1...6...7 seconds.
1467;Tir arqué;Bow Attack. If this arrow hits, it strikes for +10...22...25 damage.  This arrow cannot be blocked, but it moves 50% slower.
1468;Attaque solidaire;Elite Shout. Your animal companion instantly moves to your target and causes Bleeding for 5...13...15 seconds with its next attack. The next time you hit with an attack, target foe is Crippled for 5...13...15 seconds.
1469;Tir croisé;Bow Attack. If this attack hits target foe, it deals +5...17...20 damage. If that foe is near any of your allies, this attack cannot be blocked.
1470;Flèches barbelées;Preparation. For 24 seconds, your arrows cause Bleeding for 3...13...15 seconds.  You have -40 armor while activating this skill.
1471;Focus du charognard;Elite Skill. For 10 seconds if you strike a foe who is suffering from a condition you gain 3...10...12 Energy.
1472;Toxicité;Nature Ritual. Create a level 1...8...10 spirit. Poisoned or Diseased creatures within its range suffer -2 Health degeneration. This spirit dies after 30...78...90 seconds.
1473;Sables mouvants;Elite Nature Ritual. Create a level 1...8...10 spirit. All non-spirit creatures within its range lose 1 Energy each time they attack or use a skill. This spirit dies after 30...78...90 seconds.
1474;Etreinte de la tempête;Stance. For 10 seconds, you move 25% faster.  This stance is refreshed whenever you take Elemental damage.
1475;Vitesse du trappeur;Stance. For 5...25...30 seconds, your Traps recharge 25% faster and activate 25% faster. This Stance ends if you successfully hit with an attack.
1476;Fil de détente;Trap. When Tripwire is triggered, all nearby foes are struck for 5...17...20 piercing damage. Any Crippled foes are knocked down. Tripwire ends after 90 seconds. While activating this skill, you are easily interrupted.
1478;Afflux de renouvellement;Hex Spell. For 8 seconds, target foe suffers 2...10...12 damage each second. When this hex ends, you gain 1...7...8 Energy.
1479;Offrande de l'esprit;Elite Spell. Gain 8...15...17 Energy. If any spirits are within earshot, you do not sacrifice Health.
1480;Don de l'esprit;Enchantment Spell. For 60 seconds, whenever you create a creature, all allies near that creature gain 5...41...50 Health and lose 1 condition.
1481;Sceau du pacte avec la mort;Signet. Resurrect target party member with your current Health and 15...83...100% Energy. The next time that ally dies within 120 seconds, so do you.
1482;Essence récupérée;Elite Spell. All of your Spirits die. You gain 5...17...20 Energy and all of your Binding Rituals are recharged if a Spirit died in this way.
1483;Bannissement;Melee Attack. If it hits, this attack deals 10...50...60 holy damage. It deals double damage to summoned creatures.
1484;Fauchage mystique;Melee Attack. If this attack hits, you deal +3...10...12 damage. If you are enchanted, this attack deals an additional +3...10...12 damage.
1485;Attaque érémitique;Scythe Attack. If it hits, this attack deals +1...8...10 damage and removes a Dervish enchantment. If an enchantment is removed, you do an additional +1...8...10 damage and strike all adjacent foes.
1486;Moisson des impuretés;Melee Attack. If this attack hits, you deal +3...13...15 damage. Each foe you hit loses 1 condition. For each foe who loses a condition, all foes adjacent to that target foe take 10...34...40 holy damage.
1487;Fauchage des deux lunes;Melee Attack. You lose 1 Dervish enchantment and gain 10...42...50 Health. If an enchantment is lost in this way, you cannot be blocked, you strike twice, and you gain an additional 10...58...70 Health.
1488;Fauchage victorieux;Melee Attack. If this attack hits, you deal +5...21...25 damage. If target foe has less Health than you, you gain 30...70...80 Health.
1489;Fauchage impérieux;Scythe Attack. Deal +3...13...15 damage and lose 1 Dervish enchantment. If you lose an enchantment in this way, Irresistible Sweep cannot be blocked, removes a stance, and deals +3...13...15 additional damage.
1490;Assaut pieux;Melee Attack. If it hits, this attack deals +10...18...20 damage and removes 1 Dervish enchantment. If a Dervish enchantment was removed, this skill recharges 75% faster and adjacent foes take 10...26...30 damage.
1491;Tornade mystique;Spell. Deals 10...50...60 cold damage to all nearby foes. If you are enchanted, this spell deals an additional 10...50...60 cold damage.
1493;Doigts de Grenth;Flash Enchantment Spell. All nearby foes are struck for 10...34...40 cold damage. For 30 seconds, your attacks deal cold damage. When this enchantment ends, you transfer  1...2...2 condition[s] to all nearby foes. [sic]
1495;Aura d'épines;Flash Enchantment Spell. All nearby foes begin Bleeding for 5...13...15 seconds. For 30 seconds, this enchantment does nothing. When this enchantment ends, all nearby foes are Crippled for 3...7...8 seconds.
1496;Rage de Balthazar;Flash Enchantment Spell.  All nearby foes are set on fire for 1...3...3 second[s]. For 20 seconds afterward, this enchantment does nothing. When this enchantment ends, you gain 1...2...2 strike[s] of adrenaline if any foes are within earshot.
1497;Manteau de poussière;Flash Enchantment Spell.  All adjacent foes are struck for 10...34...40 earth damage. For 30 seconds, your attacks deal earth damage. When this enchantment ends, all adjacent foes are Blinded for 1...3...4 second[s].
1498;Force stupéfiante;Flash Enchantment Spell. All nearby foes are struck for 10...34...40 earth damage. For 30 seconds, your attacks deal earth damage. When this enchantment ends, all nearby foes have Cracked Armor for 1...8...10 second[s].
1499;Renouveau pieux;Elite Flash Enchantment Spell. For 8 seconds, nothing happens. When this enchantment ends, Pious Renewal is recharged and you gain 0...4...5 Energy and 0...24...30 Health.
1500;Manteau de mirage;Flash Enchantment Spell. For 1...6...7 second[s], you have a 40...72...80% chance to block incoming attacks. When you cast this enchantment, all nearby foes are struck for 10...34...40 earth damage.
1502;Zèle arcane;Elite Enchantment Spell. For 10 seconds, whenever you cast a spell, you gain 1 Energy for each enchantment on you (maximum 1...6...7 Energy).
1503;Vigueur mystique;Enchantment Spell. For 20 seconds, every time you successfully hit with an attack, you gain 3...13...15 Health for each enchantment on you (maximum 25 Health).
1504;Intervention vigilante;Enchantment Spell. For 60 seconds, the next time damage drops target ally's Health below 25%, that ally is healed for 50...170...200 Health.
1505;Voeu de piété;Enchantment Spell. For 20 seconds, you have +24 armor and +1...3...4 Health regeneration. Vow of Piety renews whenever an enchantment on you ends.
1506;Compagnon vital;Enchantment Spell. For 20 seconds, you have +40...88...100 maximum Health. When this enchantment ends, you are healed for 75...175...200 Health.
1507;Coeur de la Flamme sacrée;Flash Enchantment Spell. All nearby foes take 5...25...30 holy damage. For 30 seconds, your attacks deal holy damage. When this enchantment ends, all nearby foes are set on fire for 2...4...5 seconds.
1508;Prolongation des Enchantements;Skill. For 10 seconds, your next Dervish enchantment lasts 10...122...150% longer.
1509;Intervention fidèle;Enchantment Spell. If damage drops your Health below 50%, Faithful Intervention ends. When Faithful Intervention ends, you are healed for 30...126...150 Health.
1510;Eclats de sable;Flash Enchantment Spell. For 30 seconds, the next 1...4...5 time[s] you hit with a scythe, all other adjacent foes take 10...50...60 earth damage.
1512;Hâte de Lyssa;Flash Enchantment Spell. For 3...13...15 seconds, your Dervish enchantments recharge 33% faster. When you activate this enchantment, all adjacent foes are interrupted. When this enchantment ends, all adjacent foes are interrupted. 50% failure chance unless Wind Prayers 5 or higher.
1513;Mains directrices;Enchantment Spell. For 20 seconds, your next 0...2...3 attack[s] cannot be blocked. When activated, this skill removes the Blindness condition.
1514;Brève stabilité;Flash Enchantment Spell. For 2...5...6 seconds, you cannot be knocked down and move 25% faster. This enchantment ends prematurely if it prevents a knockdown.
1515;Armure de sainteté;Enchantment Spell. All adjacent foes suffer from Weakness for 5...13...15 seconds.  For 15 seconds, you take 5...17...20 less damage from foes suffering from a condition.
1516;Régénération mystique;Enchantment Spell.  For 5...17...20 seconds, you have  +1...3...4 Health regeneration for each enchantment (maximum of 8) on you.
1517;Voeu du silence;Elite Enchantment Spell. For 5...9...10 seconds, you cannot be the target of spells, and you cannot cast spells.
1518;Avatar de Balthazar;Elite Form. For 10...74...90 seconds, you gain +20 armor against physical damage, you gain adrenaline 25% faster, your attacks deal holy damage, and whenever you lose a Dervish enchantment, nearby foes are set on fire for 1...3...3 second[s]. This skill is disabled for 45 seconds.
1519;Avatar de Dwayna;Elite Form. For 10...74...90 seconds, your attacks deal holy damage. Whenever you use a Dervish attack skill, you lose 1 hex. Whenever you lose a Dervish enchantment, all allies in earshot are healed for 5...41...50 Health. This skill is disabled for 45 seconds.
1520;Avatar de Grenth;Elite Form. For 10...74...90 seconds, your scythe attacks deal dark damage, and steal 0...10...12 Health. You are immune to Disease, and inflict Disease on all adjacent foes for 3 seconds whenever you lose a Dervish enchantment. This skill is disabled for 45 seconds.
1521;Avatar de Lyssa;Elite Form. For 10...74...90 seconds, your Dervish enchantments recharge 50% faster and your attacks deal chaos damage. Whenever you lose a Dervish enchantment, steal 1 Energy from all nearby foes. This skill is disabled for 45 seconds.
1522;Avatar de Melandru;Elite Form. For 10...74...90 seconds, you have +150 Health, +30 elemental armor, and your attacks deal earth damage. Whenever you lose a Dervish enchantment, all party members in earshot lose 1 condition. This skill is disabled for 45 seconds.
1523;Méditation;Enchantment Spell. Lose all adrenaline. For 20 seconds, you gain 1...3...4 Energy every time an enchantment on you ends.
1524;Zèle érémitique;Enchantment Spell. You gain 1...3...3 Energy for each foe within earshot, maximum 8 Energy. For 10 seconds afterward, this enchantment does nothing. When this enchantment ends, you gain 1...3...3 Energy for each foe within earshot, maximum 8 Energy.
1525;Guérison naturelle;Spell. You are healed for 50...146...170 Health. If you are not enchanted, this spell activates 50% faster.
1526;Santé imprégnée;Spell. Target other ally is healed for 5...41...50% of your current Health (maximum 300 Health).
1527;Guérison mystique;Spell. You are healed for 5...53...65 Health. Also heals all enchanted party members for 5...53...65 Health.
1528;Toucher de Dwayna;Spell. Target touched ally is healed for 15...51...60 Health for each Enchantment on you (maximum 150).
1529;Rétablissement pieux;Spell. You gain 80...136...150 Health and remove 1 Dervish enchantment. If an enchantment was removed in this way, you also lose 1...2...2 hex[es].
1530;Sceau de lumière pieuse;Signet. Remove 1 Dervish enchantment. Target ally is healed for 30...126...150 Health. If an enchantment was removed in this way, this signet recharges 75% faster.
1531;Aura intimidante;Enchantment Spell. For 60 seconds, you have +40...88...100 max Health and take 1...8...10 less damage from foes with less Health than you.
1532;Tempête de sable mystique;Spell. Create a sandstorm at your location that lasts 3 seconds. Each second, foes nearby this location take 10...18...20 earth damage. Attacking foes take an additional 10...18...20 damage. If you are enchanted when you cast this spell, it lasts twice as long.
1533;Vents de désenchantement;Spell.  Lose 1 Dervish enchantment.  If a Dervish enchantment was removed in this way, all nearby foes lose 1 enchantment and take 20...68...80 cold damage.
1534;Toucher déchirant;Spell. Deals 15...55...65 cold damage to target foe. You lose one Dervish enchantment. If an enchantment was removed, target foe loses 1 enchantment and you gain 1 strike of adrenaline.
1535;Fauchage invalidant;Scythe Attack. If this attack hits a foe, that foe is Crippled for 3...10...12 seconds. This skill deals +3...13...15 extra damage if that foe is moving.
1536;Attaque blessante;Elite Scythe Attack. If this attack hits, you do +5...17...20 damage,  target foe suffers from Bleeding for 5...17...20 seconds, and you lose 1 Dervish enchantment. If an enchantment is removed, target foe also suffers from a Deep Wound for 5...17...20 seconds.
1537;Coup lassant;Scythe Attack. You remove 1 Dervish enchantment. If an enchantment was removed, you inflict a Deep Wound for 3...9...10 seconds. You suffer from Weakness for 10 seconds if an enchantment is not removed.
1538;Assaut de Lyssa;Scythe Attack. This attack interrupts an action if it hits. If you are enchanted, any skill you interrupt is disabled for additional 1...8...10 second[s]. This attack does 50% normal damage.
1539;Victoire frissonnante;Scythe Attack. If it hits, this attack strikes for +3...13...15 damage. For each foe hit who has less Health than you, that foe and all adjacent foes are struck for 10...26...30 cold damage.
1540;Conviction;Flash Enchantment Spell. For 10 seconds, you gain +10 armor if you have a condition and gain 1...3...3 Health regen [sic] for each condition you are suffering from. When this enchantment ends, you are cured of 1...2...2 condition[s].
1541;Hâte enchantée;Flash Enchantment Spell. For 7 seconds, you move 25% faster. If this enchantment ends prematurely, you lose 1 condition.
1542;Concentration pieuse;Stance. For 5...17...20 seconds, you cannot be interrupted, but each time you would have been interrupted, you lose 1 Dervish enchantment or Pious Concentration ends.
1543;Hâte pieuse;Stance. You remove 1 Dervish enchantment and for 1...6...7 second[s] you move 25% faster. If an enchantment was removed you move 50% faster instead.
1544;Charge tourbillonnante;Flash Enchantment Spell. For 1...5...6 second[s], you move 33% faster than normal. The next time you strike a foe, all other nearby foes take 10...50...60 cold damage and this enchantment ends.
1545;Test de foi;Spell. Deals 15...55...65 cold damage and takes 1 enchantment from target foe. If that foe was not enchanted, that foe is Dazed for 1...3...4 second[s].
1546;Javelot ardent;Spear Attack. If this attack hits, it deals +5...21...25 damage and sets target foe on Fire [sic]  for 1...3...3 second[s].
1547;Lancer puissant;Spear Attack. Your spear moves three times faster. If it hits, you deal +10...34...40 damage.
1548;Javelot cruel;Elite Spear Attack. If this attack hits, you deal +1...25...31 damage. If it hits a non-moving target, you inflict a Deep Wound for 5...17...20 seconds.
1549;Lancer d'harrier;Spear Attack. If this attack hits, you deal +5...17...20 damage. If this attack hits a moving foe, it deals an additional 5...25...30 damage.
1550;Lancer impitoyable;Spear Attack. If this attack hits, you deal +10...34...40 damage. This attack cannot be blocked.
1551;Javelot d'éclair;Spear Attack. If this attack hits, it deals +8...18...20 lightning damage. This attack has 25% armor penetration.
1552;Javelot lassant;Spear Attack. If this attack hits, you deal +10...34...40 damage. You are Weakened for 5 seconds.
1553;Hymne de furie;Elite Chant. For 10 seconds, all party members within earshot gain 1...3...4 strikes of adrenaline the next time they use an attack skill.
1554;Hymne d'infirmité;Elite Chant. For 10 seconds, the next attack skill used by each ally within earshot causes Crippling for 5...13...15 seconds.
1555;Hymne défensif;Elite Chant. For 4...9...10 seconds, each party member within earshot has a 50% chance to block incoming attacks. This chant ends if that party member hits with an attack skill.
1556;Bon voyage;Shout. For 5...17...20 seconds, all allies within earshot move 25% faster while under the effects of an enchantment.
1557;Hymne de flamme;Chant. For 10 seconds, the next attack skill used by each party member within earshot also causes Burning for 1...3...3 second[s].
1558;"Visez les yeux !";Shout. For 10 seconds, the next time each ally within earshot makes an attack, that attack has an additional 30...86...100% chance to critical.
1559;Hymne de jalousie;Chant. For 10 seconds, the next attack skill used by each ally within earshot deals +10...22...25 damage against foes with more than 50% Health.
1560;Chant de la puissance;Chant. For 5...17...20 seconds, each ally within earshot gains 4 Energy regeneration until that ally uses a Skill.
1561;Hymne zélé;Chant. For 10 seconds, the next time each ally within earshot uses an attack skill, that ally gains 1...7...8 Energy.
1562;Aria de zèle;Chant. For 10 seconds, the next time each ally within earshot uses a Spell, that ally gains 1...5...6 Energy.
1563;Poème de zèle;Chant. For 10 seconds, the next time each ally within earshot uses a signet, that ally gains 1...7...8 Energy.
